model,dataset,n,p,lam,objective,errors,leaves,seconds,wall,status,size,iterations,binary_features,lb,ub,known_objective,known_certified,verdict
v45_anytime_100ms,compas_processed,12381,22,0.005,0.29786043130603346,3564,2,0.1036223330302164,0.371,time,147,13120,621,0.07857281318148776,0.29786043130603346,0.29786,False,ok
v45_greedy_family_lns,chudi,77,2,0.1,0.464935064935065,5,4,0.00018037494737654924,17.279,optimal,23,10,46,0.464935064935065,0.464935064935065,0.464935,True,ok
v45_greedy_family_lns,chudi,77,2,0.05,0.25,0,5,0.0002969170454889536,0.001,optimal,53,24,46,0.25,0.25,0.25,True,ok
v45_greedy_family_lns,chudi,77,2,0.02,0.1,0,5,0.0003386669559404254,0.001,optimal,59,26,46,0.1,0.1,0.1,True,ok
v45_greedy_family_lns,chudi,77,2,0.01,0.05,0,5,0.00037112494464963675,0.001,optimal,65,29,46,0.05,0.05,0.05,True,ok
v45_greedy_family_lns,chudi,77,2,0.005,0.025,0,5,0.0004208330065011978,0.001,optimal,65,29,46,0.025,0.025,0.025,True,ok
v45_greedy_family_lns,monk_3,122,11,0.1,0.5213114754098361,27,3,3.3499905839562416e-05,0.001,optimal,6,3,11,0.521311475409836,0.521311475409836,0.521311,True,ok
v45_greedy_family_lns,monk_3,122,11,0.05,0.3713114754098361,27,3,6.65419502183795e-05,0.001,optimal,28,15,11,0.37131147540983606,0.37131147540983606,0.371311,True,ok
v45_greedy_family_lns,monk_3,122,11,0.02,0.24295081967213114,15,6,0.00021495798137038946,0.001,optimal,131,88,11,0.24295081967213117,0.24295081967213117,0.2429508196721311,True,ok
v45_greedy_family_lns,monk_3,122,11,0.01,0.15557377049180326,8,9,0.0005810420261695981,0.001,optimal,385,284,11,0.15557377049180326,0.15557377049180326,0.1555737704918032,True,ok
v45_greedy_family_lns,monk_3,122,11,0.005,0.09459016393442624,3,14,0.0019702499266713858,0.003,optimal,1298,1001,11,0.09459016393442624,0.09459016393442624,0.09459,True,ok
v45_greedy_family_lns,monk_1,124,11,0.1,0.4661290322580645,33,2,2.3540924303233624e-05,0.001,optimal,3,2,11,0.46612903225806446,0.46612903225806446,0.466129,True,ok
v45_greedy_family_lns,monk_1,124,11,0.05,0.33870967741935487,11,5,7.025001104921103e-05,0.001,optimal,44,24,11,0.3387096774193548,0.3387096774193548,0.3387096774193548,True,ok
v45_greedy_family_lns,monk_1,124,11,0.02,0.16,0,8,0.00012341700494289398,0.001,optimal,95,50,11,0.16,0.16,0.16,True,ok
v45_greedy_family_lns,monk_1,124,11,0.01,0.08,0,8,0.00015824998263269663,0.001,optimal,101,51,11,0.08,0.08,0.08,True,ok
v45_greedy_family_lns,monk_1,124,11,0.005,0.04,0,8,0.00013749999925494194,0.001,optimal,101,51,11,0.04,0.04,0.04,True,ok
v45_greedy_family_lns,iris,150,4,0.1,0.34,6,3,0.00010549998842179775,0.001,optimal,5,0,118,0.34,0.34,0.34,True,ok
v45_greedy_family_lns,iris,150,4,0.05,0.19000000000000003,6,3,0.00012550002429634333,0.001,optimal,9,0,118,0.19,0.19,0.19,True,ok
v45_greedy_family_lns,iris,150,4,0.02,0.1,6,3,0.004401499987579882,0.005,optimal,122,73,118,0.1,0.1,0.1,True,ok
v45_greedy_family_lns,iris,150,4,0.01,0.06,3,4,0.011234249919652939,0.012,optimal,203,339,118,0.060000000000000005,0.060000000000000005,0.06,True,ok
v45_greedy_family_lns,iris,150,4,0.005,0.03833333333333334,2,5,0.030801250017248094,0.032,optimal,163,2146,118,0.03833333333333333,0.03833333333333333,0.038333,True,ok
v45_greedy_family_lns,monk_2,169,11,0.1,0.47869822485207103,64,1,2.8875074349343777e-05,0.001,optimal,1,1,11,0.47869822485207103,0.47869822485207103,0.478698,True,ok
v45_greedy_family_lns,monk_2,169,11,0.05,0.428698224852071,64,1,6.837490946054459e-05,0.001,optimal,23,14,11,0.428698224852071,0.428698224852071,0.428698,True,ok
v45_greedy_family_lns,monk_2,169,11,0.02,0.35893491124260357,37,7,0.0010389169910922647,0.002,optimal,546,446,11,0.35893491124260357,0.35893491124260357,0.3589349112426035,True,ok
v45_greedy_family_lns,monk_2,169,11,0.01,0.2650887573964497,11,20,0.003617375041358173,0.005,optimal,1880,1668,11,0.2650887573964497,0.2650887573964497,0.2650887573964497,True,ok
v45_greedy_family_lns,monk_2,169,11,0.005,0.15275147928994084,3,27,0.006584374932572246,0.008,optimal,2303,2864,11,0.15275147928994082,0.15275147928994082,0.152751,True,ok
v45_greedy_family_lns,tic-tac-toe,958,9,0.1,0.4465553235908142,332,1,4.095910117030144e-05,0.011,optimal,1,1,27,0.4465553235908142,0.4465553235908142,0.446555,True,ok
v45_greedy_family_lns,tic-tac-toe,958,9,0.05,0.3965553235908142,332,1,0.00045008305460214615,0.011,optimal,55,38,27,0.39655532359081413,0.39655532359081413,0.396555,True,ok
v45_greedy_family_lns,tic-tac-toe,958,9,0.02,0.3183298538622129,190,6,0.012337042018771172,0.023,optimal,821,4222,27,0.3183298538622129,0.3183298538622129,0.3183298538622129,True,ok
v45_greedy_family_lns,tic-tac-toe,958,9,0.01,0.2507515657620042,154,9,0.07590879104100168,0.087,optimal,882,42012,27,0.2507515657620042,0.2507515657620042,0.2507515657620042,True,ok
v45_greedy_family_lns,tic-tac-toe,958,9,0.005,0.15427974947807935,52,20,0.15931279095821083,0.17,optimal,978,111541,27,0.15427974947807932,0.15427974947807932,0.1542797494780793,True,ok
v45_greedy_family_lns,gaussian_1k,1000,1,0.1,0.397,297,1,0.00038708304055035114,0.035,optimal,1,0,999,0.397,0.397,0.397,True,ok
v45_greedy_family_lns,gaussian_1k,1000,1,0.05,0.275,125,3,0.00045362499076873064,0.034,optimal,5,0,999,0.275,0.275,0.275,True,ok
v45_greedy_family_lns,gaussian_1k,1000,1,0.02,0.185,125,3,0.0005147920455783606,0.035,optimal,5,0,999,0.18499999999999997,0.18499999999999997,0.185,True,ok
v45_greedy_family_lns,gaussian_1k,1000,1,0.01,0.155,125,3,0.0005281660705804825,0.035,optimal,5,0,999,0.155,0.155,0.155,True,ok
v45_greedy_family_lns,gaussian_1k,1000,1,0.005,0.14,125,3,0.0005380000220611691,0.035,optimal,5,0,999,0.14,0.14,0.14,True,ok
v45_greedy_family_lns,fico_1k,1000,23,0.1,0.491,291,2,0.018111541052348912,0.037,optimal,11,2639,1357,0.49100000000000005,0.49100000000000005,0.491,True,ok
v45_greedy_family_lns,fico_1k,1000,23,0.05,0.391,291,2,30.0,30.076,time,11,4681805,1357,0.125,0.391,0.391,False,ok
v45_greedy_family_lns,fico_1k,1000,23,0.02,0.33099999999999996,291,2,30.0,30.169,time,11,1769379,1357,0.065,0.33099999999999996,0.331,False,ok
v45_greedy_family_lns,fico_1k,1000,23,0.01,0.304,264,4,30.0,30.235,time,17,1845793,1357,0.045,0.304,0.304,False,ok
v45_greedy_family_lns,fico_1k,1000,23,0.005,0.28400000000000003,264,4,30.0,30.34,time,17,1504440,1357,0.035,0.28400000000000003,0.284,False,ok
v45_greedy_family_lns,sine_1k,1000,1,0.1,0.595,495,1,0.0004000830231234431,0.039,optimal,1,0,999,0.595,0.595,0.595,True,ok
v45_greedy_family_lns,sine_1k,1000,1,0.05,0.545,495,1,0.0004877920728176832,0.036,optimal,1,0,999,0.545,0.545,0.545,True,ok
v45_greedy_family_lns,sine_1k,1000,1,0.02,0.494,454,2,0.0005300840130075812,0.037,optimal,3,0,999,0.494,0.494,0.494,True,ok
v45_greedy_family_lns,sine_1k,1000,1,0.01,0.42900000000000005,169,26,0.0005709170363843441,0.036,optimal,51,0,999,0.42900000000000016,0.42900000000000016,0.429,True,ok
v45_greedy_family_lns,sine_1k,1000,1,0.005,0.269,109,32,0.0005908330203965306,0.037,optimal,63,0,999,0.26900000000000013,0.26900000000000013,0.269,True,ok
v45_greedy_family_lns,car_evaluation,1728,15,0.1,0.3997685185185186,518,1,3.837491385638714e-05,0.003,optimal,1,1,15,0.39976851851851847,0.39976851851851847,0.3997685185185186,True,ok
v45_greedy_family_lns,car_evaluation,1728,15,0.05,0.29467592592592595,250,3,9.14169941097498e-05,0.003,optimal,18,10,15,0.29467592592592595,0.29467592592592595,0.2946759259259259,True,ok
v45_greedy_family_lns,car_evaluation,1728,15,0.02,0.20467592592592593,250,3,0.0011212500976398587,0.004,optimal,548,377,15,0.20467592592592593,0.20467592592592593,0.2046759259259259,True,ok
v45_greedy_family_lns,car_evaluation,1728,15,0.01,0.1452314814814815,130,7,0.006130291032604873,0.009,optimal,1542,1873,15,0.1452314814814815,0.1452314814814815,0.145231,True,ok
v45_greedy_family_lns,car_evaluation,1728,15,0.005,0.1063425925925926,106,9,0.01322379196062684,0.016,optimal,1719,10511,15,0.1063425925925926,0.1063425925925926,0.1063425925925926,True,ok
v45_greedy_family_lns,coupon_bar,1913,14,0.1,0.5119184526921067,788,1,2.7959002181887627e-05,0.003,optimal,1,1,14,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v45_greedy_family_lns,coupon_bar,1913,14,0.05,0.4538944066910612,677,2,5.633395630866289e-05,0.003,optimal,27,15,14,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v45_greedy_family_lns,coupon_bar,1913,14,0.02,0.37155253528489285,596,3,0.000334707903675735,0.003,optimal,189,122,14,0.3715525352848928,0.3715525352848928,0.3715525352848928,True,ok
v45_greedy_family_lns,coupon_bar,1913,14,0.01,0.3410977522216414,576,4,0.0020414580358192325,0.005,optimal,952,778,14,0.3410977522216414,0.3410977522216414,0.3410977522216414,True,ok
v45_greedy_family_lns,coupon_bar,1913,14,0.005,0.3186199686356508,533,8,0.008768957923166454,0.012,optimal,1803,4846,14,0.3186199686356508,0.3186199686356508,0.3186199686356508,True,ok
v45_greedy_family_lns,compas_binned,6907,12,0.1,0.5610829593166353,2494,2,2.8957962058484554e-05,0.008,optimal,3,1,12,0.5610829593166353,0.5610829593166353,0.5610829593166353,True,ok
v45_greedy_family_lns,compas_binned,6907,12,0.05,0.46108295931663534,2494,2,3.020802978426218e-05,0.008,optimal,3,1,12,0.46108295931663523,0.46108295931663523,0.4610829593166353,True,ok
v45_greedy_family_lns,compas_binned,6907,12,0.02,0.4010829593166353,2494,2,6.675010081380606e-05,0.008,optimal,21,12,12,0.4010829593166353,0.4010829593166353,0.4010829593166353,True,ok
v45_greedy_family_lns,compas_binned,6907,12,0.01,0.37486752569856663,2382,3,0.0002590829972177744,0.008,optimal,111,63,12,0.3748675256985667,0.3748675256985667,0.3748675256985666,True,ok
v45_greedy_family_lns,compas_binned,6907,12,0.005,0.355968582597365,2286,5,0.0007260410347953439,0.009,optimal,297,201,12,0.35596858259736497,0.35596858259736497,0.355968582597365,True,ok
v45_greedy_family_lns,fico_binary,10459,17,0.1,0.5040443637058992,3180,2,3.629201091825962e-05,0.015,optimal,3,1,17,0.5040443637058992,0.5040443637058992,0.504044,True,ok
v45_greedy_family_lns,fico_binary,10459,17,0.05,0.40404436370589925,3180,2,8.354103192687035e-05,0.015,optimal,23,13,17,0.40404436370589925,0.40404436370589925,0.404044,True,ok
v45_greedy_family_lns,fico_binary,10459,17,0.02,0.3440443637058992,3180,2,0.0007931250147521496,0.016,optimal,277,166,17,0.3440443637058992,0.3440443637058992,0.344044,True,ok
v45_greedy_family_lns,fico_binary,10459,17,0.01,0.32404436370589923,3180,2,0.02369937498588115,0.039,optimal,1227,6420,17,0.32404436370589923,0.32404436370589923,0.324044,True,ok
v45_greedy_family_lns,fico_binary,10459,17,0.005,0.308650922650349,3019,4,0.20606179093010724,0.221,optimal,1443,96521,17,0.308650922650349,0.308650922650349,0.308650922650349,True,ok
v45_greedy_family_lns,compas_processed,12381,22,0.1,0.411364187060819,3855,1,0.0004183748969808221,0.287,optimal,23,13,621,0.411364187060819,0.411364187060819,0.411364,True,ok
v45_greedy_family_lns,compas_processed,12381,22,0.05,0.36136418706081896,3855,1,0.06855062500108033,0.344,optimal,252,12296,621,0.36136418706081896,0.36136418706081896,0.361364,True,ok
v45_greedy_family_lns,compas_processed,12381,22,0.02,0.32786043130603343,3564,2,14.44148920790758,14.725,memory,11,1550111,621,0.10857281318148776,0.32786043130603343,0.32786,False,ok
v45_greedy_family_lns,compas_processed,12381,22,0.01,0.30786043130603347,3564,2,19.630749458097853,19.901,memory,11,1545839,621,0.08857281318148777,0.30786043130603347,0.30786,False,ok
v45_greedy_family_lns,compas_processed,12381,22,0.005,0.29786043130603346,3564,2,25.91386279091239,26.188,memory,11,1598162,621,0.07857281318148776,0.29786043130603346,0.29786,False,ok
v45_anytime_1ms,chudi,77,2,0.1,0.464935064935065,5,4,0.00030991598032414913,17.255,optimal,25,12,46,0.464935064935065,0.464935064935065,0.464935,True,ok
v45_anytime_1ms,chudi,77,2,0.05,0.25,0,5,0.0004017909523099661,0.001,optimal,53,25,46,0.25,0.25,0.25,True,ok
v45_anytime_1ms,chudi,77,2,0.02,0.1,0,5,0.00047220801934599876,0.001,optimal,59,27,46,0.1,0.1,0.1,True,ok
v45_anytime_1ms,chudi,77,2,0.01,0.05,0,5,0.000477125053294003,0.001,optimal,65,30,46,0.05,0.05,0.05,True,ok
v45_anytime_1ms,chudi,77,2,0.005,0.025,0,5,0.00047220801934599876,0.001,optimal,65,30,46,0.025,0.025,0.025,True,ok
v45_anytime_1ms,monk_3,122,11,0.1,0.5213114754098361,27,3,6.158300675451756e-05,0.001,optimal,8,3,11,0.521311475409836,0.521311475409836,0.521311,True,ok
v45_anytime_1ms,monk_3,122,11,0.05,0.3713114754098361,27,3,9.03749605640769e-05,0.001,optimal,38,15,11,0.37131147540983606,0.37131147540983606,0.371311,True,ok
v45_anytime_1ms,monk_3,122,11,0.02,0.24295081967213114,15,6,0.00029200001154094934,0.001,optimal,140,91,11,0.24295081967213117,0.24295081967213117,0.2429508196721311,True,ok
v45_anytime_1ms,monk_3,122,11,0.01,0.15557377049180326,8,9,0.0007094169268384576,0.002,optimal,394,286,11,0.15557377049180326,0.15557377049180326,0.1555737704918032,True,ok
v45_anytime_1ms,monk_3,122,11,0.005,0.09459016393442624,3,14,0.0013143749674782157,0.002,time,825,554,11,0.01,0.09459016393442624,0.09459,True,ok
v45_anytime_1ms,monk_1,124,11,0.1,0.4661290322580645,33,2,5.4999953135848045e-05,0.001,optimal,7,2,11,0.46612903225806446,0.46612903225806446,0.466129,True,ok
v45_anytime_1ms,monk_1,124,11,0.05,0.33870967741935487,11,5,0.00013004103675484657,0.001,optimal,44,24,11,0.3387096774193548,0.3387096774193548,0.3387096774193548,True,ok
v45_anytime_1ms,monk_1,124,11,0.02,0.16,0,8,0.00022616703063249588,0.001,optimal,100,47,11,0.16,0.16,0.16,True,ok
v45_anytime_1ms,monk_1,124,11,0.01,0.08,0,8,0.0002180419396609068,0.001,optimal,106,48,11,0.08,0.08,0.08,True,ok
v45_anytime_1ms,monk_1,124,11,0.005,0.04,0,8,0.0002122499281540513,0.001,optimal,106,48,11,0.04,0.04,0.04,True,ok
v45_anytime_1ms,iris,150,4,0.1,0.34,6,3,0.00015704205725342035,0.001,optimal,5,1,118,0.34,0.34,0.34,True,ok
v45_anytime_1ms,iris,150,4,0.05,0.19000000000000003,6,3,0.0002067919122055173,0.001,optimal,9,1,118,0.19,0.19,0.19,True,ok
v45_anytime_1ms,iris,150,4,0.02,0.1,6,3,0.001027416903525591,0.002,time,26,12,118,0.04,0.1,0.1,True,ok
v45_anytime_1ms,iris,150,4,0.01,0.06666666666666667,4,4,0.001710916985757649,0.003,time,58,33,118,0.02,0.06666666666666667,0.06,True,worse_than_known
v45_anytime_1ms,iris,150,4,0.005,0.04,3,4,0.0025149999419227242,0.004,time,80,46,118,0.01,0.04,0.038333,True,worse_than_known
v45_anytime_1ms,monk_2,169,11,0.1,0.47869822485207103,64,1,4.075001925230026e-05,0.001,optimal,9,1,11,0.47869822485207103,0.47869822485207103,0.478698,True,ok
v45_anytime_1ms,monk_2,169,11,0.05,0.428698224852071,64,1,8.38330015540123e-05,0.001,optimal,39,14,11,0.428698224852071,0.428698224852071,0.428698,True,ok
v45_anytime_1ms,monk_2,169,11,0.02,0.35893491124260357,37,7,0.0009728340664878488,0.002,optimal,568,452,11,0.35893491124260357,0.35893491124260357,0.3589349112426035,True,ok
v45_anytime_1ms,monk_2,169,11,0.01,0.26692307692307693,13,19,0.0014005829580128193,0.002,time,860,632,11,0.02,0.26692307692307693,0.2650887573964497,True,worse_than_known
v45_anytime_1ms,monk_2,169,11,0.005,0.16183431952662722,2,30,0.0012175830779597163,0.002,time,767,429,11,0.01,0.19183431952662722,0.152751,True,worse_than_known
v45_anytime_1ms,tic-tac-toe,958,9,0.1,0.4465553235908142,332,1,5.137501284480095e-05,0.01,optimal,7,1,27,0.4465553235908142,0.4465553235908142,0.446555,True,ok
v45_anytime_1ms,tic-tac-toe,958,9,0.05,0.3965553235908142,332,1,0.0004528329009190202,0.011,optimal,69,38,27,0.39655532359081413,0.39655532359081413,0.396555,True,ok
v45_anytime_1ms,tic-tac-toe,958,9,0.02,0.3406263048016701,288,2,0.0010636670049279928,0.011,time,218,107,27,0.04,0.3406263048016701,0.3183298538622129,True,worse_than_known
v45_anytime_1ms,tic-tac-toe,958,9,0.01,0.25872651356993737,85,17,0.0013141250237822533,0.011,time,246,119,27,0.02,0.25872651356993737,0.2507515657620042,True,worse_than_known
v45_anytime_1ms,tic-tac-toe,958,9,0.005,0.19180584551148225,64,25,0.00125812494661659,0.012,time,340,163,27,0.01,0.19180584551148225,0.1542797494780793,True,worse_than_known
v45_anytime_1ms,gaussian_1k,1000,1,0.1,0.397,297,1,0.00036445795558393,0.035,optimal,1,0,999,0.397,0.397,0.397,True,ok
v45_anytime_1ms,gaussian_1k,1000,1,0.05,0.275,125,3,0.000445583020336926,0.034,optimal,5,0,999,0.275,0.275,0.275,True,ok
v45_anytime_1ms,gaussian_1k,1000,1,0.02,0.185,125,3,0.0005060828989371657,0.034,optimal,5,0,999,0.18499999999999997,0.18499999999999997,0.185,True,ok
v45_anytime_1ms,gaussian_1k,1000,1,0.01,0.155,125,3,0.0005064579891040921,0.034,optimal,5,0,999,0.155,0.155,0.155,True,ok
v45_anytime_1ms,gaussian_1k,1000,1,0.005,0.14,125,3,0.0005117920227348804,0.033,optimal,5,0,999,0.14,0.14,0.14,True,ok
v45_anytime_1ms,fico_1k,1000,23,0.1,0.491,291,2,0.0011777500621974468,0.02,time,75,38,1357,0.225,0.49100000000000005,0.491,True,ok
v45_anytime_1ms,fico_1k,1000,23,0.05,0.391,291,2,0.0012384590227156878,0.02,time,55,28,1357,0.125,0.391,0.391,False,ok
v45_anytime_1ms,fico_1k,1000,23,0.02,0.33099999999999996,291,2,0.0012949580559507012,0.02,time,35,20,1357,0.065,0.33099999999999996,0.331,False,ok
v45_anytime_1ms,fico_1k,1000,23,0.01,0.311,291,2,0.0010085829999297857,0.02,time,20,11,1357,0.045,0.311,0.304,False,worse_than_known
v45_anytime_1ms,fico_1k,1000,23,0.005,0.301,291,2,0.0010020419722422957,0.02,time,21,11,1357,0.035,0.301,0.284,False,worse_than_known
v45_anytime_1ms,sine_1k,1000,1,0.1,0.595,495,1,0.0003541249316185713,0.034,optimal,1,0,999,0.595,0.595,0.595,True,ok
v45_anytime_1ms,sine_1k,1000,1,0.05,0.545,495,1,0.00043762498535215855,0.034,optimal,1,0,999,0.545,0.545,0.545,True,ok
v45_anytime_1ms,sine_1k,1000,1,0.02,0.494,454,2,0.0004805839853361249,0.034,optimal,3,0,999,0.494,0.494,0.494,True,ok
v45_anytime_1ms,sine_1k,1000,1,0.01,0.42900000000000005,169,26,0.0005902500124648213,0.034,optimal,51,0,999,0.42900000000000016,0.42900000000000016,0.429,True,ok
v45_anytime_1ms,sine_1k,1000,1,0.005,0.269,109,32,0.0006162920035421848,0.034,optimal,63,0,999,0.26900000000000013,0.26900000000000013,0.269,True,ok
v45_anytime_1ms,car_evaluation,1728,15,0.1,0.3997685185185186,518,1,5.370797589421272e-05,0.003,optimal,3,1,15,0.39976851851851847,0.39976851851851847,0.3997685185185186,True,ok
v45_anytime_1ms,car_evaluation,1728,15,0.05,0.29467592592592595,250,3,0.00013766600750386715,0.003,optimal,26,10,15,0.29467592592592595,0.29467592592592595,0.2946759259259259,True,ok
v45_anytime_1ms,car_evaluation,1728,15,0.02,0.20467592592592593,250,3,0.001108042080886662,0.004,optimal,561,386,15,0.20467592592592593,0.20467592592592593,0.2046759259259259,True,ok
v45_anytime_1ms,car_evaluation,1728,15,0.01,0.1452314814814815,130,7,0.00109587493352592,0.004,time,463,332,15,0.02,0.14523148148148152,0.145231,True,ok
v45_anytime_1ms,car_evaluation,1728,15,0.005,0.1063425925925926,106,9,0.0012073749676346779,0.004,time,547,402,15,0.01,0.1063425925925926,0.1063425925925926,True,ok
v45_anytime_1ms,coupon_bar,1913,14,0.1,0.5119184526921067,788,1,2.7749920263886452e-05,0.003,optimal,3,1,14,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v45_anytime_1ms,coupon_bar,1913,14,0.05,0.4538944066910612,677,2,6.995792500674725e-05,0.003,optimal,28,15,14,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v45_anytime_1ms,coupon_bar,1913,14,0.02,0.37155253528489285,596,3,0.00033183395862579346,0.003,optimal,193,119,14,0.3715525352848928,0.3715525352848928,0.3715525352848928,True,ok
v45_anytime_1ms,coupon_bar,1913,14,0.01,0.3410977522216414,576,4,0.0012637079926207662,0.004,time,618,490,14,0.27771040250914797,0.3410977522216414,0.3410977522216414,True,ok
v45_anytime_1ms,coupon_bar,1913,14,0.005,0.31982488238369056,564,5,0.0012292088940739632,0.004,time,723,543,14,0.26771040250914796,0.31982488238369056,0.3186199686356508,True,worse_than_known
v45_anytime_1ms,compas_binned,6907,12,0.1,0.5610829593166353,2494,2,4.720897413790226e-05,0.007,optimal,3,1,12,0.5610829593166353,0.5610829593166353,0.5610829593166353,True,ok
v45_anytime_1ms,compas_binned,6907,12,0.05,0.46108295931663534,2494,2,4.499999340623617e-05,0.007,optimal,3,1,12,0.46108295931663523,0.46108295931663523,0.4610829593166353,True,ok
